education,skills,sector_interest,location,category,district_type,prev_internship,internship_id,required_skills,internship_sector,internship_location,skill_overlap,sector_match,location_score,social_weight,edu_level,label
Diploma,"[""Legal Research"", ""Compliance"", ""SQL"", ""Documentation""]",legal,Delhi,General,Semi-Urban,0,INT-046,"[""Report Writing"", ""Documentation"", ""Policy Analysis""]",govt,Chennai,0.3333333333333333,0,0.3,0.6,2,0
Diploma,"[""Legal Research"", ""Compliance"", ""SQL"", ""Documentation""]",legal,Delhi,General,Semi-Urban,0,INT-049,"[""Contract Drafting"", ""Case Analysis"", ""IP Law"", ""Compliance""]",legal,Chennai,0.25,1,0.3,0.6,2,1
Diploma,"[""Legal Research"", ""Compliance"", ""SQL"", ""Documentation""]",legal,Delhi,General,Semi-Urban,0,INT-024,"[""Taxation"", ""Risk Analysis""]",finance,Mumbai,0.0,0,0.3,0.6,2,0
Master's,"[""Social Media"", ""Content Writing"", ""Photography"", ""Video Editing"", ""Graphic Design"", ""IoT"", ""Financial Modeling""]",media,Lucknow,ST,Rural,0,INT-047,"[""Risk Analysis"", ""Tally"", ""Audit""]",finance,Lucknow,0.0,0,1.0,1.0,4,0
Master's,"[""Social Media"", ""Content Writing"", ""Photography"", ""Video Editing"", ""Graphic Design"", ""IoT"", ""Financial Modeling""]",media,Lucknow,ST,Rural,0,INT-015,"[""Excel"", ""Financial Modeling"", ""Audit""]",finance,Lucknow,0.3333333333333333,0,1.0,1.0,4,1
Master's,"[""Social Media"", ""Content Writing"", ""Photography"", ""Video Editing"", ""Graphic Design"", ""IoT"", ""Financial Modeling""]",media,Lucknow,ST,Rural,0,INT-001,"[""Legal Research"", ""Case Analysis""]",legal,Chennai,0.0,0,0.3,1.0,4,0
Master's,"[""Social Media"", ""Content Writing"", ""Photography"", ""Video Editing"", ""Graphic Design"", ""IoT"", ""Financial Modeling""]",media,Lucknow,ST,Rural,0,INT-002,"[""Labour Law"", ""IP Law""]",legal,Mumbai,0.0,0,0.3,1.0,4,0
Master's,"[""Social Media"", ""Content Writing"", ""Photography"", ""Video Editing"", ""Graphic Design"", ""IoT"", ""Financial Modeling""]",media,Lucknow,ST,Rural,0,INT-020,"[""Legal Research"", ""Case Analysis"", ""Compliance""]",legal,Bangalore,0.0,0,0.3,1.0,4,0
Master's,"[""Social Media"", ""Content Writing"", ""Photography"", ""Video Editing"", ""Graphic Design"", ""IoT"", ""Financial Modeling""]",media,Lucknow,ST,Rural,0,INT-030,"[""Pharmacology"", ""Patient Care"", ""Lab Skills"", ""Public Health""]",health,Bhopal,0.0,0,0.3,1.0,4,0
Master's,"[""Social Media"", ""Content Writing"", ""Photography"", ""Video Editing"", ""Graphic Design"", ""IoT"", ""Financial Modeling""]",media,Lucknow,ST,Rural,0,INT-044,"[""SEO"", ""Copywriting""]",media,Kolkata,0.0,1,0.3,1.0,4,0
Master's,"[""Social Media"", ""Content Writing"", ""Photography"", ""Video Editing"", ""Graphic Design"", ""IoT"", ""Financial Modeling""]",media,Lucknow,ST,Rural,0,INT-035,"[""Content Writing"", ""Copywriting"", ""Photography"", ""SEO""]",media,Mumbai,0.5,1,0.3,1.0,4,1
PhD,"[""Copywriting"", ""Video Editing"", ""SEO"", ""Social Media"", ""Photography"", ""Tally""]",media,Chennai,General,Urban,1,INT-040,"[""Report Writing"", ""Policy Analysis"", ""Survey Methods"", ""GIS Mapping""]",govt,Mumbai,0.0,0,0.3,0.45,5,0
PhD,"[""Copywriting"", ""Video Editing"", ""SEO"", ""Social Media"", ""Photography"", ""Tally""]",media,Chennai,General,Urban,1,INT-002,"[""Labour Law"", ""IP Law""]",legal,Mumbai,0.0,0,0.3,0.45,5,0
PhD,"[""Copywriting"", ""Video Editing"", ""SEO"", ""Social Media"", ""Photography"", ""Tally""]",media,Chennai,General,Urban,1,INT-016,"[""Compliance"", ""IP Law"", ""Labour Law"", ""Contract Drafting""]",legal,Chennai,0.0,0,1.0,0.45,5,0
PhD,"[""Copywriting"", ""Video Editing"", ""SEO"", ""Social Media"", ""Photography"", ""Tally""]",media,Chennai,General,Urban,1,INT-014,"[""Audit"", ""Financial Modeling"", ""Tally"", ""Taxation""]",finance,Pune,0.25,0,0.3,0.45,5,0
PhD,"[""Copywriting"", ""Video Editing"", ""SEO"", ""Social Media"", ""Photography"", ""Tally""]",media,Chennai,General,Urban,1,INT-005,"[""Policy Analysis"", ""Report Writing"", ""GIS Mapping""]",govt,Hyderabad,0.0,0,0.3,0.45,5,0
PhD,"[""Copywriting"", ""Video Editing"", ""SEO"", ""Social Media"", ""Photography"", ""Tally""]",media,Chennai,General,Urban,1,INT-007,"[""Policy Analysis"", ""GIS Mapping"", ""Community Outreach""]",govt,Pune,0.0,0,0.3,0.45,5,0
PhD,"[""Copywriting"", ""Video Editing"", ""SEO"", ""Social Media"", ""Photography"", ""Tally""]",media,Chennai,General,Urban,1,INT-039,"[""Survey Methods"", ""Policy Analysis"", ""Documentation"", ""Community Outreach""]",govt,Delhi,0.0,0,0.3,0.45,5,0
PhD,"[""Copywriting"", ""Video Editing"", ""SEO"", ""Social Media"", ""Photography"", ""Tally""]",media,Chennai,General,Urban,1,INT-003,"[""Machine Learning"", ""Web Dev""]",tech,Chennai,0.0,0,1.0,0.45,5,0
PhD,"[""Video Editing"", ""SEO""]",media,Pune,ST,Urban,0,INT-049,"[""Contract Drafting"", ""Case Analysis"", ""IP Law"", ""Compliance""]",legal,Chennai,0.0,0,0.3,0.7,5,0
PhD,"[""Video Editing"", ""SEO""]",media,Pune,ST,Urban,0,INT-004,"[""Community Outreach"", ""Survey Methods""]",govt,Pune,0.0,0,1.0,0.7,5,0
PhD,"[""Video Editing"", ""SEO""]",media,Pune,ST,Urban,0,INT-009,"[""Nutrition"", ""Patient Care""]",health,Mumbai,0.0,0,0.3,0.7,5,0
PhD,"[""Video Editing"", ""SEO""]",media,Pune,ST,Urban,0,INT-033,"[""Cloud"", ""Machine Learning"", ""Web Dev""]",tech,Chennai,0.0,0,0.3,0.7,5,0
PhD,"[""Video Editing"", ""SEO""]",media,Pune,ST,Urban,0,INT-019,"[""Community Outreach"", ""Policy Analysis""]",govt,Remote,0.0,0,0.9,0.7,5,0
PhD,"[""Video Editing"", ""SEO""]",media,Pune,ST,Urban,0,INT-015,"[""Excel"", ""Financial Modeling"", ""Audit""]",finance,Lucknow,0.0,0,0.3,0.7,5,0
PhD,"[""Video Editing"", ""SEO""]",media,Pune,ST,Urban,0,INT-037,"[""Accounting"", ""Taxation"", ""Excel""]",finance,Jaipur,0.0,0,0.3,0.7,5,0
PhD,"[""Video Editing"", ""SEO""]",media,Pune,ST,Urban,0,INT-021,"[""Case Analysis"", ""IP Law"", ""Contract Drafting"", ""Labour Law""]",legal,Mumbai,0.0,0,0.3,0.7,5,0
PhD,"[""Report Writing"", ""Documentation"", ""Community Outreach"", ""Survey Methods"", ""Video Editing""]",govt,Kolkata,SC,Urban,0,INT-041,"[""Compliance"", ""Legal Research""]",legal,Bhopal,0.0,0,0.3,0.7,5,0
PhD,"[""Report Writing"", ""Documentation"", ""Community Outreach"", ""Survey Methods"", ""Video Editing""]",govt,Kolkata,SC,Urban,0,INT-044,"[""SEO"", ""Copywriting""]",media,Kolkata,0.0,0,1.0,0.7,5,0
PhD,"[""Report Writing"", ""Documentation"", ""Community Outreach"", ""Survey Methods"", ""Video Editing""]",govt,Kolkata,SC,Urban,0,INT-028,"[""Report Writing"", ""Survey Methods"", ""Community Outreach"", ""Policy Analysis""]",govt,Mumbai,0.75,1,0.3,0.7,5,1
PhD,"[""Report Writing"", ""Documentation"", ""Community Outreach"", ""Survey Methods"", ""Video Editing""]",govt,Kolkata,SC,Urban,0,INT-036,"[""Tally"", ""Taxation"", ""Financial Modeling""]",finance,Pune,0.0,0,0.3,0.7,5,0
PhD,"[""Report Writing"", ""Documentation"", ""Community Outreach"", ""Survey Methods"", ""Video Editing""]",govt,Kolkata,SC,Urban,0,INT-032,"[""Pharmacology"", ""Nutrition"", ""First Aid""]",health,Remote,0.0,0,0.9,0.7,5,0
PhD,"[""Report Writing"", ""Documentation"", ""Community Outreach"", ""Survey Methods"", ""Video Editing""]",govt,Kolkata,SC,Urban,0,INT-004,"[""Community Outreach"", ""Survey Methods""]",govt,Pune,1.0,1,0.3,0.7,5,1
PhD,"[""Report Writing"", ""Documentation"", ""Community Outreach"", ""Survey Methods"", ""Video Editing""]",govt,Kolkata,SC,Urban,0,INT-023,"[""GIS Mapping"", ""Policy Analysis"", ""Survey Methods""]",govt,Hyderabad,0.3333333333333333,1,0.3,0.7,5,1
PhD,"[""Report Writing"", ""Documentation"", ""Community Outreach"", ""Survey Methods"", ""Video Editing""]",govt,Kolkata,SC,Urban,0,INT-042,"[""GIS Mapping"", ""Survey Methods""]",govt,Bhopal,0.5,1,0.3,0.7,5,1
Master's,"[""Labour Law"", ""Compliance"", ""IP Law"", ""Legal Research"", ""Nutrition"", ""Financial Modeling""]",legal,Lucknow,ST,Urban,0,INT-020,"[""Legal Research"", ""Case Analysis"", ""Compliance""]",legal,Bangalore,0.6666666666666666,1,0.3,0.7,4,1
Master's,"[""Labour Law"", ""Compliance"", ""IP Law"", ""Legal Research"", ""Nutrition"", ""Financial Modeling""]",legal,Lucknow,ST,Urban,0,INT-046,"[""Report Writing"", ""Documentation"", ""Policy Analysis""]",govt,Chennai,0.0,0,0.3,0.7,4,0
Master's,"[""Labour Law"", ""Compliance"", ""IP Law"", ""Legal Research"", ""Nutrition"", ""Financial Modeling""]",legal,Lucknow,ST,Urban,0,INT-010,"[""Copywriting"", ""Graphic Design"", ""Video Editing"", ""SEO""]",media,Hyderabad,0.0,0,0.3,0.7,4,0
Master's,"[""Labour Law"", ""Compliance"", ""IP Law"", ""Legal Research"", ""Nutrition"", ""Financial Modeling""]",legal,Lucknow,ST,Urban,0,INT-030,"[""Pharmacology"", ""Patient Care"", ""Lab Skills"", ""Public Health""]",health,Bhopal,0.0,0,0.3,0.7,4,0
Master's,"[""Labour Law"", ""Compliance"", ""IP Law"", ""Legal Research"", ""Nutrition"", ""Financial Modeling""]",legal,Lucknow,ST,Urban,0,INT-004,"[""Community Outreach"", ""Survey Methods""]",govt,Pune,0.0,0,0.3,0.7,4,0
Master's,"[""Labour Law"", ""Compliance"", ""IP Law"", ""Legal Research"", ""Nutrition"", ""Financial Modeling""]",legal,Lucknow,ST,Urban,0,INT-036,"[""Tally"", ""Taxation"", ""Financial Modeling""]",finance,Pune,0.3333333333333333,0,0.3,0.7,4,0
Master's,"[""Labour Law"", ""Compliance"", ""IP Law"", ""Legal Research"", ""Nutrition"", ""Financial Modeling""]",legal,Lucknow,ST,Urban,0,INT-027,"[""Social Media"", ""Content Writing"", ""Video Editing"", ""Photography""]",media,Mumbai,0.0,0,0.3,0.7,4,0
Master's,"[""Labour Law"", ""Compliance"", ""IP Law"", ""Legal Research"", ""Nutrition"", ""Financial Modeling""]",legal,Lucknow,ST,Urban,0,INT-044,"[""SEO"", ""Copywriting""]",media,Kolkata,0.0,0,0.3,0.7,4,0
PhD,"[""GIS Mapping"", ""Report Writing"", ""Documentation"", ""Pharmacology""]",govt,Remote,General,Semi-Urban,1,INT-006,"[""Financial Modeling"", ""Accounting"", ""Taxation""]",finance,Mumbai,0.0,0,0.3,0.6,5,0
PhD,"[""GIS Mapping"", ""Report Writing"", ""Documentation"", ""Pharmacology""]",govt,Remote,General,Semi-Urban,1,INT-035,"[""Content Writing"", ""Copywriting"", ""Photography"", ""SEO""]",media,Mumbai,0.0,0,0.3,0.6,5,0
PhD,"[""GIS Mapping"", ""Report Writing"", ""Documentation"", ""Pharmacology""]",govt,Remote,General,Semi-Urban,1,INT-047,"[""Risk Analysis"", ""Tally"", ""Audit""]",finance,Lucknow,0.0,0,0.3,0.6,5,0
PhD,"[""GIS Mapping"", ""Report Writing"", ""Documentation"", ""Pharmacology""]",govt,Remote,General,Semi-Urban,1,INT-013,"[""Python"", ""Cloud""]",tech,Pune,0.0,0,0.3,0.6,5,0
PhD,"[""GIS Mapping"", ""Report Writing"", ""Documentation"", ""Pharmacology""]",govt,Remote,General,Semi-Urban,1,INT-004,"[""Community Outreach"", ""Survey Methods""]",govt,Pune,0.0,1,0.3,0.6,5,1
PhD,"[""GIS Mapping"", ""Report Writing"", ""Documentation"", ""Pharmacology""]",govt,Remote,General,Semi-Urban,1,INT-018,"[""GIS Mapping"", ""Community Outreach""]",govt,Bhopal,0.5,1,0.3,0.6,5,1
PhD,"[""GIS Mapping"", ""Report Writing"", ""Documentation"", ""Pharmacology""]",govt,Remote,General,Semi-Urban,1,INT-025,"[""Data Analysis"", ""UI/UX"", ""IoT"", ""SQL""]",tech,Bangalore,0.0,0,0.3,0.6,5,0
PhD,"[""GIS Mapping"", ""Report Writing"", ""Documentation"", ""Pharmacology""]",govt,Remote,General,Semi-Urban,1,INT-039,"[""Survey Methods"", ""Policy Analysis"", ""Documentation"", ""Community Outreach""]",govt,Delhi,0.25,1,0.3,0.6,5,1
High School,"[""Report Writing"", ""Survey Methods"", ""SEO""]",govt,Chennai,SC,Semi-Urban,0,INT-014,"[""Audit"", ""Financial Modeling"", ""Tally"", ""Taxation""]",finance,Pune,0.0,0,0.3,0.85,1,0
High School,"[""Report Writing"", ""Survey Methods"", ""SEO""]",govt,Chennai,SC,Semi-Urban,0,INT-013,"[""Python"", ""Cloud""]",tech,Pune,0.0,0,0.3,0.85,1,0
High School,"[""Report Writing"", ""Survey Methods"", ""SEO""]",govt,Chennai,SC,Semi-Urban,0,INT-048,"[""Contract Drafting"", ""Case Analysis""]",legal,Mumbai,0.0,0,0.3,0.85,1,0
High School,"[""Report Writing"", ""Survey Methods"", ""SEO""]",govt,Chennai,SC,Semi-Urban,0,INT-008,"[""Case Analysis"", ""IP Law"", ""Contract Drafting"", ""Labour Law""]",legal,Mumbai,0.0,0,0.3,0.85,1,0
High School,"[""Report Writing"", ""Survey Methods"", ""SEO""]",govt,Chennai,SC,Semi-Urban,0,INT-031,"[""Equity Research"", ""Financial Modeling"", ""Accounting""]",finance,Mumbai,0.0,0,0.3,0.85,1,0
High School,"[""Report Writing"", ""Survey Methods"", ""SEO""]",govt,Chennai,SC,Semi-Urban,0,INT-016,"[""Compliance"", ""IP Law"", ""Labour Law"", ""Contract Drafting""]",legal,Chennai,0.0,0,1.0,0.85,1,0
High School,"[""Report Writing"", ""Survey Methods"", ""SEO""]",govt,Chennai,SC,Semi-Urban,0,INT-039,"[""Survey Methods"", ""Policy Analysis"", ""Documentation"", ""Community Outreach""]",govt,Delhi,0.25,1,0.3,0.85,1,1
High School,"[""Report Writing"", ""Survey Methods"", ""SEO""]",govt,Chennai,SC,Semi-Urban,0,INT-050,"[""Risk Analysis"", ""Tally"", ""Taxation"", ""Excel""]",finance,Delhi,0.0,0,0.3,0.85,1,0
Diploma,"[""Copywriting"", ""Graphic Design"", ""Social Media"", ""Photography"", ""Patient Care"", ""Equity Research""]",media,Hyderabad,EWS,Semi-Urban,1,INT-007,"[""Policy Analysis"", ""GIS Mapping"", ""Community Outreach""]",govt,Pune,0.0,0,0.3,0.7,2,0
Diploma,"[""Copywriting"", ""Graphic Design"", ""Social Media"", ""Photography"", ""Patient Care"", ""Equity Research""]",media,Hyderabad,EWS,Semi-Urban,1,INT-047,"[""Risk Analysis"", ""Tally"", ""Audit""]",finance,Lucknow,0.0,0,0.3,0.7,2,0
Diploma,"[""Copywriting"", ""Graphic Design"", ""Social Media"", ""Photography"", ""Patient Care"", ""Equity Research""]",media,Hyderabad,EWS,Semi-Urban,1,INT-031,"[""Equity Research"", ""Financial Modeling"", ""Accounting""]",finance,Mumbai,0.3333333333333333,0,0.3,0.7,2,0
Diploma,"[""Copywriting"", ""Graphic Design"", ""Social Media"", ""Photography"", ""Patient Care"", ""Equity Research""]",media,Hyderabad,EWS,Semi-Urban,1,INT-021,"[""Case Analysis"", ""IP Law"", ""Contract Drafting"", ""Labour Law""]",legal,Mumbai,0.0,0,0.3,0.7,2,0
Diploma,"[""Copywriting"", ""Graphic Design"", ""Social Media"", ""Photography"", ""Patient Care"", ""Equity Research""]",media,Hyderabad,EWS,Semi-Urban,1,INT-014,"[""Audit"", ""Financial Modeling"", ""Tally"", ""Taxation""]",finance,Pune,0.0,0,0.3,0.7,2,0
Diploma,"[""Copywriting"", ""Graphic Design"", ""Social Media"", ""Photography"", ""Patient Care"", ""Equity Research""]",media,Hyderabad,EWS,Semi-Urban,1,INT-024,"[""Taxation"", ""Risk Analysis""]",finance,Mumbai,0.0,0,0.3,0.7,2,0
Diploma,"[""Copywriting"", ""Graphic Design"", ""Social Media"", ""Photography"", ""Patient Care"", ""Equity Research""]",media,Hyderabad,EWS,Semi-Urban,1,INT-049,"[""Contract Drafting"", ""Case Analysis"", ""IP Law"", ""Compliance""]",legal,Chennai,0.0,0,0.3,0.7,2,0
Diploma,"[""Copywriting"", ""Graphic Design"", ""Social Media"", ""Photography"", ""Patient Care"", ""Equity Research""]",media,Hyderabad,EWS,Semi-Urban,1,INT-027,"[""Social Media"", ""Content Writing"", ""Video Editing"", ""Photography""]",media,Mumbai,0.5,1,0.3,0.7,2,1
PhD,"[""Data Analysis"", ""Python"", ""SQL"", ""First Aid"", ""UI/UX"", ""Excel""]",tech,Hyderabad,OBC,Semi-Urban,0,INT-032,"[""Pharmacology"", ""Nutrition"", ""First Aid""]",health,Remote,0.3333333333333333,0,0.9,0.75,5,0
PhD,"[""Data Analysis"", ""Python"", ""SQL"", ""First Aid"", ""UI/UX"", ""Excel""]",tech,Hyderabad,OBC,Semi-Urban,0,INT-036,"[""Tally"", ""Taxation"", ""Financial Modeling""]",finance,Pune,0.0,0,0.3,0.75,5,0
PhD,"[""Data Analysis"", ""Python"", ""SQL"", ""First Aid"", ""UI/UX"", ""Excel""]",tech,Hyderabad,OBC,Semi-Urban,0,INT-042,"[""GIS Mapping"", ""Survey Methods""]",govt,Bhopal,0.0,0,0.3,0.75,5,0
PhD,"[""Data Analysis"", ""Python"", ""SQL"", ""First Aid"", ""UI/UX"", ""Excel""]",tech,Hyderabad,OBC,Semi-Urban,0,INT-044,"[""SEO"", ""Copywriting""]",media,Kolkata,0.0,0,0.3,0.75,5,0
PhD,"[""Data Analysis"", ""Python"", ""SQL"", ""First Aid"", ""UI/UX"", ""Excel""]",tech,Hyderabad,OBC,Semi-Urban,0,INT-022,"[""IP Law"", ""Contract Drafting"", ""Labour Law"", ""Compliance""]",legal,Bangalore,0.0,0,0.3,0.75,5,0
PhD,"[""Data Analysis"", ""Python"", ""SQL"", ""First Aid"", ""UI/UX"", ""Excel""]",tech,Hyderabad,OBC,Semi-Urban,0,INT-017,"[""Machine Learning"", ""Data Analysis""]",tech,Remote,0.5,1,0.9,0.75,5,1
PhD,"[""Data Analysis"", ""Python"", ""SQL"", ""First Aid"", ""UI/UX"", ""Excel""]",tech,Hyderabad,OBC,Semi-Urban,0,INT-050,"[""Risk Analysis"", ""Tally"", ""Taxation"", ""Excel""]",finance,Delhi,0.25,0,0.3,0.75,5,0
PhD,"[""Data Analysis"", ""Python"", ""SQL"", ""First Aid"", ""UI/UX"", ""Excel""]",tech,Hyderabad,OBC,Semi-Urban,0,INT-048,"[""Contract Drafting"", ""Case Analysis""]",legal,Mumbai,0.0,0,0.3,0.75,5,0
Master's,"[""Contract Drafting"", ""Case Analysis"", ""Labour Law"", ""Legal Research"", ""Compliance"", ""Documentation""]",legal,Remote,General,Rural,0,INT-005,"[""Policy Analysis"", ""Report Writing"", ""GIS Mapping""]",govt,Hyderabad,0.0,0,0.3,0.75,4,0
Master's,"[""Contract Drafting"", ""Case Analysis"", ""Labour Law"", ""Legal Research"", ""Compliance"", ""Documentation""]",legal,Remote,General,Rural,0,INT-043,"[""Public Health"", ""Nutrition""]",health,Hyderabad,0.0,0,0.3,0.75,4,0
Master's,"[""Contract Drafting"", ""Case Analysis"", ""Labour Law"", ""Legal Research"", ""Compliance"", ""Documentation""]",legal,Remote,General,Rural,0,INT-004,"[""Community Outreach"", ""Survey Methods""]",govt,Pune,0.0,0,0.3,0.75,4,0
Master's,"[""Contract Drafting"", ""Case Analysis"", ""Labour Law"", ""Legal Research"", ""Compliance"", ""Documentation""]",legal,Remote,General,Rural,0,INT-001,"[""Legal Research"", ""Case Analysis""]",legal,Chennai,1.0,1,0.3,0.75,4,1
Master's,"[""Contract Drafting"", ""Case Analysis"", ""Labour Law"", ""Legal Research"", ""Compliance"", ""Documentation""]",legal,Remote,General,Rural,0,INT-027,"[""Social Media"", ""Content Writing"", ""Video Editing"", ""Photography""]",media,Mumbai,0.0,0,0.3,0.75,4,0
Master's,"[""Contract Drafting"", ""Case Analysis"", ""Labour Law"", ""Legal Research"", ""Compliance"", ""Documentation""]",legal,Remote,General,Rural,0,INT-009,"[""Nutrition"", ""Patient Care""]",health,Mumbai,0.0,0,0.3,0.75,4,0
Master's,"[""Contract Drafting"", ""Case Analysis"", ""Labour Law"", ""Legal Research"", ""Compliance"", ""Documentation""]",legal,Remote,General,Rural,0,INT-041,"[""Compliance"", ""Legal Research""]",legal,Bhopal,1.0,1,0.3,0.75,4,1
Master's,"[""Contract Drafting"", ""Case Analysis"", ""Labour Law"", ""Legal Research"", ""Compliance"", ""Documentation""]",legal,Remote,General,Rural,0,INT-015,"[""Excel"", ""Financial Modeling"", ""Audit""]",finance,Lucknow,0.0,0,0.3,0.75,4,0
Diploma,"[""Web Dev"", ""Android Dev"", ""Public Health"", ""Web Dev"", ""Contract Drafting""]",tech,Remote,EWS,Semi-Urban,1,INT-002,"[""Labour Law"", ""IP Law""]",legal,Mumbai,0.0,0,0.3,0.7,2,0
Diploma,"[""Web Dev"", ""Android Dev"", ""Public Health"", ""Web Dev"", ""Contract Drafting""]",tech,Remote,EWS,Semi-Urban,1,INT-001,"[""Legal Research"", ""Case Analysis""]",legal,Chennai,0.0,0,0.3,0.7,2,0
Diploma,"[""Web Dev"", ""Android Dev"", ""Public Health"", ""Web Dev"", ""Contract Drafting""]",tech,Remote,EWS,Semi-Urban,1,INT-035,"[""Content Writing"", ""Copywriting"", ""Photography"", ""SEO""]",media,Mumbai,0.0,0,0.3,0.7,2,0
Diploma,"[""Web Dev"", ""Android Dev"", ""Public Health"", ""Web Dev"", ""Contract Drafting""]",tech,Remote,EWS,Semi-Urban,1,INT-036,"[""Tally"", ""Taxation"", ""Financial Modeling""]",finance,Pune,0.0,0,0.3,0.7,2,0
Diploma,"[""Web Dev"", ""Android Dev"", ""Public Health"", ""Web Dev"", ""Contract Drafting""]",tech,Remote,EWS,Semi-Urban,1,INT-027,"[""Social Media"", ""Content Writing"", ""Video Editing"", ""Photography""]",media,Mumbai,0.0,0,0.3,0.7,2,0
Diploma,"[""Web Dev"", ""Android Dev"", ""Public Health"", ""Web Dev"", ""Contract Drafting""]",tech,Remote,EWS,Semi-Urban,1,INT-049,"[""Contract Drafting"", ""Case Analysis"", ""IP Law"", ""Compliance""]",legal,Chennai,0.25,0,0.3,0.7,2,1
Diploma,"[""Web Dev"", ""Android Dev"", ""Public Health"", ""Web Dev"", ""Contract Drafting""]",tech,Remote,EWS,Semi-Urban,1,INT-050,"[""Risk Analysis"", ""Tally"", ""Taxation"", ""Excel""]",finance,Delhi,0.0,0,0.3,0.7,2,0
Diploma,"[""Web Dev"", ""Android Dev"", ""Public Health"", ""Web Dev"", ""Contract Drafting""]",tech,Remote,EWS,Semi-Urban,1,INT-034,"[""Excel"", ""Tally"", ""Taxation""]",finance,Chennai,0.0,0,0.3,0.7,2,0
Bachelor's,"[""Legal Research"", ""IP Law"", ""Compliance"", ""Labour Law""]",legal,Mumbai,EWS,Urban,0,INT-013,"[""Python"", ""Cloud""]",tech,Pune,0.0,0,0.3,0.55,3,0
Bachelor's,"[""Legal Research"", ""IP Law"", ""Compliance"", ""Labour Law""]",legal,Mumbai,EWS,Urban,0,INT-040,"[""Report Writing"", ""Policy Analysis"", ""Survey Methods"", ""GIS Mapping""]",govt,Mumbai,0.0,0,1.0,0.55,3,0
Bachelor's,"[""Legal Research"", ""IP Law"", ""Compliance"", ""Labour Law""]",legal,Mumbai,EWS,Urban,0,INT-034,"[""Excel"", ""Tally"", ""Taxation""]",finance,Chennai,0.0,0,0.3,0.55,3,0
Bachelor's,"[""Legal Research"", ""IP Law"", ""Compliance"", ""Labour Law""]",legal,Mumbai,EWS,Urban,0,INT-017,"[""Machine Learning"", ""Data Analysis""]",tech,Remote,0.0,0,0.9,0.55,3,0
Bachelor's,"[""Legal Research"", ""IP Law"", ""Compliance"", ""Labour Law""]",legal,Mumbai,EWS,Urban,0,INT-023,"[""GIS Mapping"", ""Policy Analysis"", ""Survey Methods""]",govt,Hyderabad,0.0,0,0.3,0.55,3,0
Bachelor's,"[""Legal Research"", ""IP Law"", ""Compliance"", ""Labour Law""]",legal,Mumbai,EWS,Urban,0,INT-018,"[""GIS Mapping"", ""Community Outreach""]",govt,Bhopal,0.0,0,0.3,0.55,3,0
Bachelor's,"[""Legal Research"", ""IP Law"", ""Compliance"", ""Labour Law""]",legal,Mumbai,EWS,Urban,0,INT-026,"[""Taxation"", ""Audit"", ""Excel"", ""Tally""]",finance,Remote,0.0,0,0.9,0.55,3,0
Bachelor's,"[""Legal Research"", ""IP Law"", ""Compliance"", ""Labour Law""]",legal,Mumbai,EWS,Urban,0,INT-006,"[""Financial Modeling"", ""Accounting"", ""Taxation""]",finance,Mumbai,0.0,0,1.0,0.55,3,0
Master's,"[""Lab Skills"", ""Patient Care"", ""Public Health"", ""Medical Research"", ""Pharmacology""]",health,Remote,General,Urban,1,INT-025,"[""Data Analysis"", ""UI/UX"", ""IoT"", ""SQL""]",tech,Bangalore,0.0,0,0.3,0.45,4,0
